SeqID,Ini_Species,TaxID,mol_type,length,Ini_sciname,kew_id,family,genus,species,infraspecies,sci_name,rank,taxonomic_status,accepted_kew_id,accepted_name,reviewed
NC_045340.1,Cotoneaster acuminatus,690309,genomic DNA,159524,Cotoneaster acuminatus,722392-1,Rosaceae,Cotoneaster,acuminatus,,Cotoneaster acuminatus,SPECIES,Accepted,,,
NC_045341.1,Cotoneaster frigidus,690318,genomic DNA,159626,Cotoneaster frigidus,722495-1,Rosaceae,Cotoneaster,frigidus,,Cotoneaster frigidus,SPECIES,Accepted,,,
NC_045342.1,Rhaphiolepis salicifolia,1603823,genomic DNA,159552,Rhaphiolepis salicifolia,731409-1,Rosaceae,Rhaphiolepis,salicifolia,,Rhaphiolepis salicifolia,SPECIES,Accepted,,,
NC_045343.1,Malus doumeri,106551,genomic DNA,159654,Malus doumeri,724613-1,Rosaceae,Docynia,doumeri,,Docynia doumeri,SPECIES,Homotypic_Synonym,,,
NC_045344.1,Photinia integrifolia,661343,genomic DNA,159654,Photinia integrifolia,727394-1,Rosaceae,Photinia,integrifolia,,Photinia integrifolia,SPECIES,Accepted,,,
NC_045345.1,Eriobotrya henryi,1581416,genomic DNA,159631,Eriobotrya henryi,724789-1,Rosaceae,Eriobotrya,henryi,,Eriobotrya henryi,SPECIES,Accepted,,,
NC_045346.1,Eriobotrya malipoensis,589999,genomic DNA,156994,Eriobotrya malipoensis,724799-1,Rosaceae,Eriobotrya,malipoensis,,Eriobotrya malipoensis,SPECIES,Accepted,,,
NC_045347.1,Eriobotrya obovata,1581417,genomic DNA,157229,Eriobotrya obovata,724805-1,Rosaceae,Eriobotrya,obovata,,Eriobotrya obovata,SPECIES,Accepted,,,
NC_045348.1,Eriobotrya salwinensis,2024535,genomic DNA,159488,Eriobotrya salwinensis,724815-1,Rosaceae,Eriobotrya,salwinensis,,Eriobotrya salwinensis,SPECIES,Accepted,,,
NC_045349.1,Eriobotrya seguinii,590000,genomic DNA,159450,Eriobotrya seguinii,724816-1,Rosaceae,Eriobotrya,seguinii,,Eriobotrya seguinii,SPECIES,Accepted,,,
NC_045350.1,Rhaphiolepis impressivena,2675829,genomic DNA,159554,Rhaphiolepis impressivena,731389-1,Rosaceae,Rhaphiolepis,indica,,Rhaphiolepis indica,SPECIES,Synonym,,,
NC_045351.1,Rhaphiolepis major,2675836,genomic DNA,159528,Rhaphiolepis major,731400-1,Rosaceae,Rhaphiolepis,major,,Rhaphiolepis major,SPECIES,Accepted,,,
NC_045352.1,Photinia lochengensis,661344,genomic DNA,160201,Photinia lochengensis,727406-1,Rosaceae,Photinia,lochengensis,,Photinia lochengensis,SPECIES,Accepted,,,
NC_045353.1,Photinia beckii,2675832,genomic DNA,159230,Photinia beckii,727386-1,Rosaceae,Photinia,glabra,,Photinia glabra,SPECIES,Synonym,,,
NC_045354.1,Photinia lanuginosa,2675833,genomic DNA,160184,Photinia lanuginosa,727402-1,Rosaceae,Photinia,lanuginosa,,Photinia lanuginosa,SPECIES,Accepted,,,
NC_045355.1,Photinia prionophylla,661349,genomic DNA,160333,Photinia prionophylla,727436-1,Rosaceae,Photinia,prionophylla,,Photinia prionophylla,SPECIES,Accepted,,,
NC_045356.1,Cotoneaster buxifolius,690313,genomic DNA,159563,Cotoneaster buxifolius,722437-1,Rosaceae,Cotoneaster,buxifolius,,Cotoneaster buxifolius,SPECIES,Accepted,,,
NC_045357.1,Cotoneaster horizontalis,690320,genomic DNA,159548,Cotoneaster horizontalis,722522-1,Rosaceae,Cotoneaster,horizontalis,,Cotoneaster horizontalis,SPECIES,Accepted,,,
NC_045359.1,Cotoneaster rubens,2675830,genomic DNA,159525,Cotoneaster rubens,722665-1,Rosaceae,Cotoneaster,rubens,,Cotoneaster rubens,SPECIES,Accepted,,,
NC_045380.1,Puya mirabilis,446899,genomic DNA,159829,Puya mirabilis,214637-2,Bromeliaceae,Puya,mirabilis,,Puya mirabilis,SPECIES,Accepted,,,
NC_045384.1,Liriope muscari,39529,genomic DNA,156754,Liriope muscari,537868-1,Asparagaceae,Liriope,muscari,,Liriope muscari,SPECIES,Accepted,,,
NC_045385.1,Ochagavia elegans,106464,genomic DNA,158163,Ochagavia elegans,123738-1,Bromeliaceae,Ochagavia,elegans,,Ochagavia elegans,SPECIES,Accepted,,,
NC_045386.1,Ochagavia carnea,106463,genomic DNA,162835,Ochagavia carnea,171353-2,Bromeliaceae,Ochagavia,carnea,,Ochagavia carnea,SPECIES,Accepted,,,
NC_045388.1,Hylomecon japonica,72187,genomic DNA,160011,Hylomecon japonica,673222-1,Papaveraceae,Hylomecon,japonica,,Hylomecon japonica,SPECIES,Accepted,,,
NC_045389.1,Malus baccata,106549,genomic DNA,160024,Malus baccata,726243-1,Rosaceae,Malus,baccata,,Malus baccata,SPECIES,Accepted,,,
NC_045390.1,Malus sieversii,106567,genomic DNA,159895,Malus sieversii,726282-1,Rosaceae,Malus,domestica,,Malus domestica,SPECIES,Synonym,,,
NC_045391.1,Aronia arbutifolia,36594,genomic DNA,159777,Aronia arbutifolia,30039608-2,Rosaceae,Aronia,arbutifolia,,Aronia arbutifolia,SPECIES,Accepted,,,
NC_045393.1,Malus ioensis,106557,genomic DNA,159841,Malus ioensis,150119-2,Rosaceae,Malus,ioensis,,Malus ioensis,SPECIES,Accepted,,,
NC_045394.1,Araucaria araucana,42754,genomic DNA,146005,Araucaria araucana,261681-1,Araucariaceae,Araucaria,araucana,,Araucaria araucana,SPECIES,Accepted,,,
NC_045395.1,Araucaria bidwillii,56993,genomic DNA,146042,Araucaria bidwillii,261684-1,Araucariaceae,Araucaria,bidwillii,,Araucaria bidwillii,SPECIES,Accepted,,,
NC_045398.1,Hemiphragma heterophyllum,86642,genomic DNA,152700,Hemiphragma heterophyllum,803776-1,Plantaginaceae,Hemiphragma,heterophyllum,,Hemiphragma heterophyllum,SPECIES,Accepted,,,
NC_045399.1,Limonium aureum,1072387,genomic DNA,154661,Limonium aureum,686651-1,Plumbaginaceae,Limonium,aureum,,Limonium aureum,SPECIES,Accepted,,,
NC_045400.1,Cypripedium calceolus,53038,genomic DNA,175122,Cypripedium calceolus,320700-2,Orchidaceae,Cypripedium,calceolus,,Cypripedium calceolus,SPECIES,Accepted,,,
NC_045402.1,Changnienia amoena,591961,genomic DNA,156818,Changnienia amoena,622692-1,Orchidaceae,Changnienia,amoena,,Changnienia amoena,SPECIES,Accepted,,,
NC_045405.1,Lippia origanoides,542673,genomic DNA,154310,Lippia origanoides,863752-1,Verbenaceae,Lippia,origanoides,,Lippia origanoides,SPECIES,Accepted,,,
NC_045410.1,Malus angustifolia,106547,genomic DNA,160090,Malus angustifolia,1087697-2,Rosaceae,Malus,angustifolia,,Malus angustifolia,SPECIES,Accepted,,,
NC_045411.1,Photinia villosa,193308,genomic DNA,160401,Photinia villosa,729390-1,Rosaceae,Pourthiaea,villosa,,Pourthiaea villosa,SPECIES,Homotypic_Synonym,,,
NC_045412.1,Photinia blinii,661356,genomic DNA,160307,Photinia blinii,963411-1,Rosaceae,Pourthiaea,blinii,,Pourthiaea blinii,SPECIES,Homotypic_Synonym,,,
NC_045413.1,Pourthiaea arguta,2109368,genomic DNA,160159,Pourthiaea arguta,729370-1,Rosaceae,Pourthiaea,arguta,,Pourthiaea arguta,SPECIES,Accepted,,,
NC_045414.1,Pourthiaea amphidoxa,1826815,genomic DNA,160357,Pourthiaea amphidoxa,727333-1,Rosaceae,Photinia,amphidoxa,,Photinia amphidoxa,SPECIES,Homotypic_Synonym,,,
NC_045415.1,Cydonia oblonga,36610,genomic DNA,159643,Cydonia oblonga,724549-1,Rosaceae,Cydonia,oblonga,,Cydonia oblonga,SPECIES,Accepted,,,
NC_045416.1,Photinia sorbifolia,664754,genomic DNA,160371,Photinia sorbifolia,77108136-1,Rosaceae,Photinia,sorbifolia,,Photinia sorbifolia,SPECIES,Accepted,,,
NC_045418.1,Sorbus aria,186520,genomic DNA,160222,Sorbus aria,721579-1,Rosaceae,Aria,edulis,,Aria edulis,SPECIES,Synonym,,,
NC_045419.1,Sorbus chamaemespilus,1000427,genomic DNA,160326,Sorbus chamaemespilus,962563-1,Rosaceae,Chamaemespilus,alpina,,Chamaemespilus alpina,SPECIES,Synonym,,,
NC_045420.1,Osteomeles schwerinae,36618,genomic DNA,159930,Osteomeles schwerinae,726918-1,Rosaceae,Osteomeles,schwerinae,,Osteomeles schwerinae,SPECIES,Accepted,,,
NC_045423.1,Torminalis clusii,193503,genomic DNA,160379,Torminalis clusii,77164867-1,Rosaceae,Torminalis,glaberrima,,Torminalis glaberrima,SPECIES,Synonym,,,
NC_045424.1,Docynia delavayi,147044,genomic DNA,159786,Docynia delavayi,724611-1,Rosaceae,Docynia,delavayi,,Docynia delavayi,SPECIES,Accepted,,,
NC_045513.1,Senegalia senegal,138043,genomic DNA,162702,Senegalia senegal,518304-1,Fabaceae,Senegalia,senegal,,Senegalia senegal,SPECIES,Accepted,,,
NC_045514.1,Vachellia nilotica,138033,genomic DNA,165343,Vachellia nilotica,77089275-1,Fabaceae,Vachellia,nilotica,,Vachellia nilotica,SPECIES,Accepted,,,
NC_045516.1,Platylobium obtusangulum,24964,genomic DNA,150090,Platylobium obtusangulum,515202-1,Fabaceae,Platylobium,obtusangulum,,Platylobium obtusangulum,SPECIES,Accepted,,,
NC_045518.1,Disporum sessile,34188,genomic DNA,159102,Disporum sessile,534073-1,Colchicaceae,Disporum,sessile,,Disporum sessile,SPECIES,Accepted,,,
NC_045519.1,Hosta capitata,1035808,genomic DNA,156416,Hosta capitata,536574-1,Asparagaceae,Hosta,capitata,,Hosta capitata,SPECIES,Accepted,,,
NC_045520.1,Allium nanodes,931182,genomic DNA,154032,Allium nanodes,528465-1,Amaryllidaceae,Allium,nanodes,,Allium nanodes,SPECIES,Accepted,,,
NC_045527.1,Acer fenzelianum,1895586,genomic RNA,157373,Acer fenzelianum,56659-1,Sapindaceae,Acer,fenzelianum,,Acer fenzelianum,SPECIES,Accepted,,,
NC_045840.1,Cotoneaster schantungensis,2704055,genomic DNA,159883,Cotoneaster schantungensis,895948-1,Rosaceae,Cotoneaster,schantungensis,,Cotoneaster schantungensis,SPECIES,Accepted,,,
NC_045842.1,Bletilla formosana,466243,genomic DNA,158968,Bletilla formosana,617795-1,Orchidaceae,Bletilla,formosana,,Bletilla formosana,SPECIES,Accepted,,,
NC_045843.1,Allium cyathophorum var. farreri,283479,genomic RNA,153111,Allium cyathophorum var. farreri,528017-1,Amaryllidaceae,Allium,farreri,,Allium farreri,SPECIES,Homotypic_Synonym,,,
NC_045844.1,Allium trifurcatum,1491824,genomic RNA,153456,Allium trifurcatum,963309-1,Amaryllidaceae,Allium,trifurcatum,,Allium trifurcatum,SPECIES,Accepted,,,
NC_045845.1,Allium fasciculatum,743500,genomic DNA,152931,Allium fasciculatum,528019-1,Amaryllidaceae,Allium,fasciculatum,,Allium fasciculatum,SPECIES,Accepted,,,
NC_045850.1,Asteropyrum peltatum,1848406,genomic DNA,164455,Asteropyrum peltatum,709068-1,Ranunculaceae,Asteropyrum,peltatum,,Asteropyrum peltatum,SPECIES,Accepted,,,
NC_045851.1,Tainia cordifolia,1525817,genomic DNA,158316,Tainia cordifolia,659755-1,Orchidaceae,Tainia,cordifolia,,Tainia cordifolia,SPECIES,Accepted,,,
NC_045854.1,Dendrobium pseudotenellum,1354200,genomic DNA,149114,Dendrobium pseudotenellum,628354-1,Orchidaceae,Dendrobium,pseudotenellum,,Dendrobium pseudotenellum,SPECIES,Accepted,,,
NC_045855.1,Rhamnus taquetii,1577577,genomic DNA,161205,Rhamnus taquetii,718692-1,Rhamnaceae,Rhamnus,taquetii,,Rhamnus taquetii,SPECIES,Accepted,,,
NC_045856.1,Dendrobium wattii,1354203,genomic DNA,159366,Dendrobium wattii,628947-1,Orchidaceae,Dendrobium,wattii,,Dendrobium wattii,SPECIES,Accepted,,,
NC_045859.1,Flacourtia rukam,1085434,genomic DNA,155582,Flacourtia rukam,111681-1,Salicaceae,Flacourtia,rukam,,Flacourtia rukam,SPECIES,Accepted,,,
NC_045860.1,Fritillaria crassicaulis,1461639,genomic DNA,151852,Fritillaria crassicaulis,535106-1,Liliaceae,Fritillaria,crassicaulis,,Fritillaria crassicaulis,SPECIES,Accepted,,,
NC_045861.1,Fritillaria anhuiensis,108543,genomic DNA,152196,Fritillaria anhuiensis,902067-1,Liliaceae,Fritillaria,anhuiensis,,Fritillaria anhuiensis,SPECIES,Accepted,,,
NC_045862.1,Tainia dunnii,1470429,genomic DNA,158459,Tainia dunnii,659759-1,Orchidaceae,Tainia,dunnii,,Tainia dunnii,SPECIES,Accepted,,,
NC_045863.1,Hedychium coronarium,71610,genomic DNA,163949,Hedychium coronarium,796836-1,Zingiberaceae,Hedychium,coronarium,,Hedychium coronarium,SPECIES,Accepted,,,
NC_045865.1,Astelia australiana,1202501,genomic DNA,157942,Astelia australiana,531606-1,Asteliaceae,Astelia,australiana,,Astelia australiana,SPECIES,Accepted,,,
NC_045867.1,Calocedrus decurrens,13387,genomic DNA,127112,Calocedrus decurrens,42548-2,Cupressaceae,Calocedrus,decurrens,,Calocedrus decurrens,SPECIES,Accepted,,,
NC_045868.1,Hoya carnosa,206227,genomic DNA,176340,Hoya carnosa,107308-3,Apocynaceae,Hoya,carnosa,,Hoya carnosa,SPECIES,Accepted,,,
NC_045871.1,Psathyrostachys huashanica,37730,genomic DNA,136632,Psathyrostachys huashanica,418804-1,Poaceae,Psathyrostachys,huashanica,,Psathyrostachys huashanica,SPECIES,Accepted,,,
NC_045873.1,Hibiscus cannabinus,229543,genomic DNA,162903,Hibiscus cannabinus,560068-1,Malvaceae,Hibiscus,cannabinus,,Hibiscus cannabinus,SPECIES,Accepted,,,
NC_045879.1,Anemone narcissiflora,168002,genomic DNA,158557,Anemone narcissiflora,13387-2,Ranunculaceae,Anemonastrum,narcissiflorum,,Anemonastrum narcissiflorum,SPECIES,Homotypic_Synonym,,,
NC_045880.1,Dacrydium elatum,191702,genomic DNA,131671,Dacrydium elatum,262007-1,Podocarpaceae,Dacrydium,elatum,,Dacrydium elatum,SPECIES,Accepted,,,
NC_045884.1,Abies beshanzuensis,123605,genomic DNA,121399,Abies beshanzuensis,676549-1,Pinaceae,Abies,beshanzuensis,,Abies beshanzuensis,SPECIES,Accepted,,,
NC_045885.1,Cuscuta australis,267555,genomic DNA,85263,Cuscuta australis,267308-1,Convolvulaceae,Cuscuta,australis,,Cuscuta australis,SPECIES,Accepted,,,
NC_045887.1,Celosia cristata,124768,genomic DNA,153472,Celosia cristata,316350-2,Amaranthaceae,Celosia,argentea,,Celosia argentea,SPECIES,Synonym,,,
NC_045890.1,Wikstroemia chamaedaphne,2708604,genomic DNA,173042,Wikstroemia chamaedaphne,833066-1,Thymelaeaceae,Wikstroemia,chamaedaphne,,Wikstroemia chamaedaphne,SPECIES,Accepted,,,
NC_045891.1,Daphne genkwa,1477590,genomic DNA,132869,Daphne genkwa,831227-1,Thymelaeaceae,Daphne,genkwa,,Daphne genkwa,SPECIES,Accepted,,,
NC_045894.1,Fritillaria maximowiczii,279687,genomic DNA,152434,Fritillaria maximowiczii,535212-1,Liliaceae,Fritillaria,maximowiczii,,Fritillaria maximowiczii,SPECIES,Accepted,,,
NC_045895.1,Fritillaria davidii,279663,genomic DNA,152044,Fritillaria davidii,535111-1,Liliaceae,Fritillaria,davidii,,Fritillaria davidii,SPECIES,Accepted,,,
NC_045896.1,Liparis nervosa,327332,genomic DNA,158787,Liparis nervosa,641061-1,Orchidaceae,Liparis,nervosa,,Liparis nervosa,SPECIES,Accepted,,,
NC_045898.1,Bennettiodendron leprosipes,179723,genomic DNA,157872,Bennettiodendron leprosipes,364988-1,Salicaceae,Bennettiodendron,leprosipes,,Bennettiodendron leprosipes,SPECIES,Accepted,,,
NC_045907.1,Arenga pinnata,145669,genomic DNA,159598,Arenga pinnata,664261-1,Arecaceae,Arenga,pinnata,,Arenga pinnata,SPECIES,Accepted,,,
NC_045908.1,Anemone cernua var. koreana,387930,genomic DNA,162709,Anemone cernua var. koreana,711959-1,Ranunculaceae,Pulsatilla,cernua,,Pulsatilla cernua,SPECIES,Synonym,,,
NC_045909.1,Anemone maxima,387291,genomic DNA,160876,Anemone maxima,711401-1,Ranunculaceae,Hepatica,maxima,,Hepatica maxima,SPECIES,Homotypic_Synonym,,,
NC_045911.1,Allium spicatum,105339,genomic RNA,153187,Allium spicatum,77068854-1,Amaryllidaceae,Allium,spicatum,,Allium spicatum,SPECIES,Accepted,,,
NC_045912.1,Allium cyathophorum,105302,genomic DNA,154174,Allium cyathophorum,957722-1,Amaryllidaceae,Allium,cyathophorum,,Allium cyathophorum,SPECIES,Accepted,,,
NC_045913.1,Allium mairei,105306,genomic DNA,152913,Allium mairei,528373-1,Amaryllidaceae,Allium,mairei,,Allium mairei,SPECIES,Accepted,,,
NC_045915.1,Incarvillea arguta,291310,genomic DNA,159135,Incarvillea arguta,109740-1,Bignoniaceae,Incarvillea,diffusa,,Incarvillea diffusa,SPECIES,Synonym,,,
NC_045919.1,Homalium cochinchinense,1009479,genomic DNA,157116,Homalium cochinchinense,365454-1,Salicaceae,Homalium,cochinchinense,,Homalium cochinchinense,SPECIES,Accepted,,,
NC_045920.1,Ranunculus cantoniensis,286874,genomic DNA,155154,Ranunculus cantoniensis,712402-1,Ranunculaceae,Ranunculus,cantoniensis,,Ranunculus cantoniensis,SPECIES,Accepted,,,
NC_045925.1,Caldesia grandis,349097,genomic DNA,173124,Caldesia grandis,58292-1,Alismataceae,Caldesia,grandis,,Caldesia grandis,SPECIES,Accepted,,,
NC_045926.1,Caldesia parnassifolia,217073,genomic DNA,173051,Caldesia parnassifolia,58293-1,Alismataceae,Caldesia,parnassifolia,,Caldesia parnassifolia,SPECIES,Accepted,,,
NC_045941.1,Dendrocalamus sinicus,338490,genomic DNA,139441,Dendrocalamus sinicus,899707-1,Poaceae,Dendrocalamus,sinicus,,Dendrocalamus sinicus,SPECIES,Accepted,,,
NC_045942.1,Helicia shweliensis,2705373,genomic DNA,157151,Helicia shweliensis,704497-1,Proteaceae,Helicia,shweliensis,,Helicia shweliensis,SPECIES,Accepted,,,
NC_045945.1,Dendrobium chrysocrepis,906698,genomic DNA,154155,Dendrobium chrysocrepis,627090-1,Orchidaceae,Dendrobium,chrysocrepis,,Dendrobium chrysocrepis,SPECIES,Accepted,,,
NC_045946.1,Ruta graveolens,37565,genomic DNA,157434,Ruta graveolens,775099-1,Rutaceae,Ruta,graveolens,,Ruta graveolens,SPECIES,Accepted,,,
NC_045947.1,Psammosilene tunicoides,39860,genomic DNA,153978,Psammosilene tunicoides,991720-1,Caryophyllaceae,Psammosilene,tunicoides,,Psammosilene tunicoides,SPECIES,Accepted,,,
NC_045948.1,Sinapis alba,3728,genomic DNA,153760,Sinapis alba,288952-1,Brassicaceae,Sinapis,alba,,Sinapis alba,SPECIES,Accepted,,,
NC_046013.1,Epirixanthes elongata,1562316,genomic DNA,36275,Epirixanthes elongata,690314-1,Polygalaceae,Epirixanthes,elongata,,Epirixanthes elongata,SPECIES,Accepted,,,
NC_046015.1,Rubus boninensis,2609018,genomic DNA,155807,Rubus boninensis,735466-1,Rosaceae,Rubus,boninensis,,Rubus boninensis,SPECIES,Accepted,,,
NC_046017.1,Archontophoenix alexandrae,180981,genomic DNA,159196,Archontophoenix alexandrae,664083-1,Arecaceae,Archontophoenix,alexandrae,,Archontophoenix alexandrae,SPECIES,Accepted,,,
NC_046018.1,Plumeria rubra,62097,genomic DNA,153912,Plumeria rubra,81275-1,Apocynaceae,Plumeria,rubra,,Plumeria rubra,SPECIES,Accepted,,,
NC_046019.1,Cinnamomum aromaticum,119260,genomic DNA,152763,Cinnamomum aromaticum,463288-1,Lauraceae,Cinnamomum,aromaticum,,Cinnamomum aromaticum,SPECIES,Accepted,,,
NC_046022.1,Corybas taliensis,2681627,genomic DNA,131393,Corybas taliensis,624397-1,Orchidaceae,Corybas,taliensis,,Corybas taliensis,SPECIES,Accepted,,,
NC_046030.1,Allium kingdonii,105305,genomic DNA,153559,Allium kingdonii,528250-1,Amaryllidaceae,Allium,kingdonii,,Allium kingdonii,SPECIES,Accepted,,,
NC_046038.1,Siphonostegia chinensis,374729,genomic DNA,148961,Siphonostegia chinensis,809721-1,Orobanchaceae,Siphonostegia,chinensis,,Siphonostegia chinensis,SPECIES,Accepted,,,
NC_046040.1,Diospyros celebica,413731,genomic DNA,157643,Diospyros celebica,322219-1,Ebenaceae,Diospyros,celebica,,Diospyros celebica,SPECIES,Accepted,,,
NC_046054.1,Magnolia wilsonii,86738,genomic DNA,159940,Magnolia wilsonii,554881-1,Magnoliaceae,Magnolia,wilsonii,,Magnolia wilsonii,SPECIES,Accepted,,,
NC_046059.1,Allium przewalskianum,165651,genomic DNA,153509,Allium przewalskianum,528666-1,Amaryllidaceae,Allium,przewalskianum,,Allium przewalskianum,SPECIES,Accepted,,,
NC_046061.1,Ulmus elongata,2699524,genomic DNA,159230,Ulmus elongata,837135-1,Ulmaceae,Ulmus,elongata,,Ulmus elongata,SPECIES,Accepted,,,
NC_046062.1,Styrax calvescens,153525,genomic DNA,157951,Styrax calvescens,322454-2,Styracaceae,Styrax,fortunei,,Styrax fortunei,SPECIES,Synonym,,,
NC_046063.1,Styrax confusus,153528,genomic DNA,157981,Styrax confusus,826757-1,Styracaceae,Styrax,confusus,,Styrax confusus,SPECIES,Accepted,,,
NC_046065.1,Forsythia mira,2706573,genomic DNA,156485,Forsythia mira,932913-1,Oleaceae,Forsythia,mira,,Forsythia mira,SPECIES,Accepted,,,
NC_046385.1,Begonia guangxiensis,1045248,genomic DNA,157634,Begonia guangxiensis,994621-1,Begoniaceae,Begonia,guangxiensis,,Begonia guangxiensis,SPECIES,Accepted,,,
NC_046388.1,Quercus robur,38942,genomic DNA,161172,Quercus robur,304293-2,Fagaceae,Quercus,robur,,Quercus robur,SPECIES,Accepted,,,
NC_046389.1,Wikstroemia indica,714517,genomic DNA,151731,Wikstroemia indica,833115-1,Thymelaeaceae,Wikstroemia,indica,,Wikstroemia indica,SPECIES,Accepted,,,
NC_046390.1,Paris birmanica,2594871,genomic DNA,157857,Paris birmanica,997756-1,Melanthiaceae,Paris,birmanica,,Paris birmanica,SPECIES,Accepted,,,
NC_046391.1,Paris qiliangiana,2594872,genomic DNA,158354,Paris qiliangiana,77177750-1,Melanthiaceae,Paris,qiliangiana,,Paris qiliangiana,SPECIES,Accepted,,,
NC_046393.1,Paris tengchongensis,2594873,genomic DNA,157150,Paris tengchongensis,77162987-1,Melanthiaceae,Paris,tengchongensis,,Paris tengchongensis,SPECIES,Accepted,,,
NC_046394.1,Paris xichouensis,2594874,genomic DNA,158225,Paris xichouensis,949131-1,Melanthiaceae,Paris,cronquistii,xichouensis,Paris cronquistii var. xichouensis,VARIETY,Homotypic_Synonym,,,
NC_046396.1,Cercis canadensis,49801,genomic DNA,158960,Cercis canadensis,316243-2,Fabaceae,Cercis,canadensis,,Cercis canadensis,SPECIES,Accepted,,,
NC_046397.1,Pedicularis resupinata,65043,genomic DNA,153145,Pedicularis resupinata,807557-1,Orobanchaceae,Pedicularis,resupinata,,Pedicularis resupinata,SPECIES,Accepted,,,
NC_046409.1,Caryopteris incana,41386,genomic DNA,151687,Caryopteris incana,861591-1,Lamiaceae,Caryopteris,incana,,Caryopteris incana,SPECIES,Accepted,,,
NC_046413.1,Aristida glaziovii,1878968,genomic DNA,132603,Aristida glaziovii,19204-2,Poaceae,Aristida,glaziovii,,Aristida glaziovii,SPECIES,Accepted,,,
NC_046415.1,Primula obconica,170924,genomic DNA,153694,Primula obconica,702340-1,Primulaceae,Primula,obconica,,Primula obconica,SPECIES,Accepted,,,
NC_046427.1,Pterocarya tonkinensis,91226,genomic DNA,160096,Pterocarya tonkinensis,442490-1,Juglandaceae,Pterocarya,tonkinensis,,Pterocarya tonkinensis,SPECIES,Accepted,,,
NC_046428.1,Pterocarya stenoptera,91225,genomic DNA,160202,Pterocarya stenoptera,442489-1,Juglandaceae,Pterocarya,stenoptera,,Pterocarya stenoptera,SPECIES,Accepted,,,
NC_046429.1,Pterocarya macroptera var. insignis,2762697,genomic DNA,159941,Pterocarya macroptera var. insignis,883661-1,Juglandaceae,Pterocarya,macroptera,insignis,Pterocarya macroptera var. insignis,VARIETY,Accepted,,,
NC_046430.1,Pterocarya fraxinifolia,85252,genomic DNA,160246,Pterocarya fraxinifolia,442471-1,Juglandaceae,Pterocarya,fraxinifolia,,Pterocarya fraxinifolia,SPECIES,Accepted,,,
NC_046431.1,Pterocarya hupehensis,210135,genomic DNA,159770,Pterocarya hupehensis,442472-1,Juglandaceae,Pterocarya,hupehensis,,Pterocarya hupehensis,SPECIES,Accepted,,,
NC_046432.1,Juglans microcarpa,91219,genomic DNA,160065,Juglans microcarpa,442391-1,Juglandaceae,Juglans,microcarpa,,Juglans microcarpa,SPECIES,Accepted,,,
NC_046434.1,Engelhardia roxburghiana,139932,genomic DNA,161164,Engelhardia roxburghiana,442229-1,Juglandaceae,Engelhardia,roxburghiana,,Engelhardia roxburghiana,SPECIES,Accepted,,,
NC_046435.1,Carya hunanensis,1370056,genomic DNA,160397,Carya hunanensis,442166-1,Juglandaceae,Carya,hunanensis,,Carya hunanensis,SPECIES,Accepted,,,
NC_046448.1,Paris forrestii,374962,genomic DNA,157198,Paris forrestii,914395-1,Melanthiaceae,Paris,forrestii,,Paris forrestii,SPECIES,Accepted,,,
NC_046449.1,Paris dulongensis,374960,genomic DNA,157342,Paris dulongensis,971012-1,Melanthiaceae,Paris,dulongensis,,Paris dulongensis,SPECIES,Accepted,,,
NC_046450.1,Paris vaniotii,374967,genomic DNA,156846,Paris vaniotii,539730-1,Melanthiaceae,Paris,vaniotii,,Paris vaniotii,SPECIES,Accepted,,,
NC_046451.1,Trillium camschatcense,49675,genomic DNA,156139,Trillium camschatcense,328445-2,Melanthiaceae,Trillium,camschatcense,,Trillium camschatcense,SPECIES,Accepted,,,
NC_046452.1,Paris incompleta,83861,genomic DNA,157610,Paris incompleta,539709-1,Melanthiaceae,Paris,incompleta,,Paris incompleta,SPECIES,Accepted,,,
NC_046453.1,Veratrum taliense,203103,genomic DNA,151909,Veratrum taliense,543536-1,Melanthiaceae,Veratrum,taliense,,Veratrum taliense,SPECIES,Accepted,,,
NC_046454.1,Paris daliensis,221253,genomic DNA,158118,Paris daliensis,971013-1,Melanthiaceae,Paris,daliensis,,Paris daliensis,SPECIES,Accepted,,,
NC_046455.1,Paris bashanensis,374954,genomic DNA,157320,Paris bashanensis,539687-1,Melanthiaceae,Paris,bashanensis,,Paris bashanensis,SPECIES,Accepted,,,
NC_046456.1,Paris delavayi,374957,genomic DNA,158575,Paris delavayi,539697-1,Melanthiaceae,Paris,delavayi,,Paris delavayi,SPECIES,Accepted,,,
NC_046457.1,Paris undulata,221255,genomic DNA,158286,Paris undulata,971014-1,Melanthiaceae,Paris,undulata,,Paris undulata,SPECIES,Accepted,,,
NC_046458.1,Paris polyphylla,49666,genomic DNA,158130,Paris polyphylla,539722-1,Melanthiaceae,Paris,polyphylla,,Paris polyphylla,SPECIES,Accepted,,,
NC_046459.1,Paris axialis,221258,genomic DNA,156821,Paris axialis,904875-1,Melanthiaceae,Paris,axialis,,Paris axialis,SPECIES,Accepted,,,
NC_046460.1,Paris caobangensis,1045496,genomic DNA,158256,Paris caobangensis,77077611-1,Melanthiaceae,Paris,caobangensis,,Paris caobangensis,SPECIES,Accepted,,,
NC_046461.1,Paris tetraphylla,49670,genomic DNA,156567,Paris tetraphylla,539727-1,Melanthiaceae,Paris,tetraphylla,,Paris tetraphylla,SPECIES,Accepted,,,
